id_local,coordenada_x_local,coordenada_y_local
5730,439601,4478773
5731,433397,4479640
5733,433704,4479133
5734,433692,4479097
5735,439625,4479463
5736,433704,4478961
5737,438908,4474768
5738,430959,4479975
5739,439595,4475108
5741,437841,4475381
5742,439568,4477640
5743,438902,4479734
5744,439796,4477850
5745,439269,4475266
5746,439637,4477869
5747,437986,4474145
5749,439216,4475547
5750,433008,4479486
5751,433799,4485760
5752,439078,4482109
5753,441467,4483689
5754,438863,4480664
5755,438671,4480588
5756,439369,4481434
5757,439099,4482022
5758,440375,4482004
5759,439602,4481050
5760,440241,4481242
5761,435749,4470977
5762,435418,4471240
5763,437026,4473041
5764,439489,4478707
5765,437569,4475835
5766,439270,4475719
5767,439292,4475368
5768,438323,4475298
5769,439139,4479475
5770,433226,4479253
5772,438951,4477576
5773,439466,4479506
5776,434630,4470100
5777,434865,4471813
5778,435097,4471818
5779,435022,4470070
5780,435614,4470877
5781,436758,4471470
5782,436742,4472081
5783,438119,4473849
5784,436346,4472437
5785,435938,4470661
5786,434211,4471910
5787,436142,4471154
5788,437874,4473791
5789,435978,4472921
5790,436094,4471319
5791,438352,4473689
5792,435460,4471317
5795,438026,4473637
5796,435976,4472927
5797,436247,4472532
5798,437277,4473539
5799,434798,4469458
5800,437267,4473525
5801,438541,4473922
5802,437370,4473586
5803,437452,4472710
5804,437373,4472730
5805,438526,4474032
5806,435123,4471669
5807,436468,4471973
5808,436687,4473296
5809,437231,4473110
5810,436042,4470755
5811,438329,4473848
5812,437941,4473668
5813,436831,4472966
5814,437103,4473166
5815,436626,4472844
5816,435649,4470891
5817,434880,4471819
5818,435074,4470729
5819,437346,4473541
5820,436772,4472982
5822,435349,4471965
5823,436975,4471568
5824,439421,4475072
5825,439432,4474865
5826,433570,4479636
5827,432752,4479931
5828,438264,4475070
5829,431948,4479832
5830,439748,4477919
5831,433603,4479875
5832,439100,4475958
5833,439278,4474689
5834,438702,4479975
5835,439040,4475749
5836,439771,4479568
5837,439005,4475906
5838,439124,4475894
5839,438946,4477777
5840,439654,4477872
5842,439187,4479884
5843,439086,4475448
5844,439238,4475205
5845,433839,4479003
5846,433727,4479775
5847,439497,4475295
5848,437018,4472965
5849,437329,4472676
5850,436890,4471571
5851,434909,4471467
5852,436225,4471574
5853,437124,4473038
5854,437986,4473620
5855,437551,4473639
5856,438272,4471097
5857,437982,4470480
5858,438496,4471676
5859,436658,4469733
5860,435009,4471265
5861,436158,4471259
5862,434748,4470014
5864,434191,4469726
5865,434766,4469964
5866,436775,4472290
5867,436760,4472504
5868,439078,4482064
5869,437863,4481453
5870,433575,4479182
5871,439612,4477624
5872,439320,4477957
5873,439177,4475499
5874,438685,4474882
5875,438811,4475749
5876,433455,4477752
5877,433424,4479622
5878,437556,4475908
5879,439000,4479694
5880,439081,4475715
5881,433455,4477772
5882,439137,4475306
5883,438908,4474768
5884,439148,4475945
5885,439201,4475765
5886,439608,4478771
5887,439050,4475580
5888,432936,4479866
5889,435907,4471615
5890,435454,4471562
5891,434178,4468530
5892,437253,4473519
5893,436818,4472965
5894,435145,4472213
5895,436787,4472296
5896,436167,4471598
5897,436983,4472958
5898,435152,4471880
5899,435759,4471596
5900,434847,4480299
5901,437848,4474000
5902,439109,4475983
5903,433826,4479009
5904,439501,4478219
5905,439176,4477892
5906,438908,4474768
5907,439204,4474674
5908,433694,4478871
5909,439024,4475439
5910,439013,4475688
5911,434770,4469960
5912,437308,4472686
5913,434493,4472110
5914,435913,4470931
5915,436667,4473071
5916,437864,4475480
5917,438908,4474768
5918,439101,4475656
5919,439594,4477585
5920,435009,4472159
5921,439498,4475078
5922,438908,4474768
5923,438795,4474758
5925,433248,4477426
5926,438480,4479610
5927,438908,4474768
5928,438908,4474768
5930,438908,4474768
5931,439347,4478813
5934,439008,4475662
5935,438655,4474975
5936,438009,4474030
5937,437965,4474094
5938,439274,4474740
5939,439014,4481406
5940,439461,4480702
5941,440007,4481719
5942,434782,4472287
5943,435356,4471206
5944,436258,4471444
5945,437080,4471721
5946,435369,4471904
5947,433887,4470666
5948,434498,4470373
5949,436992,4473026
5950,434765,4469833
5951,436335,4472434
5952,434770,4469960
5953,440679,4483612
5954,443451,4484326
5955,439712,4480805
5956,440241,4481242
5957,443819,4471032
5958,443513,4471910
5959,444548,4471219
5960,443327,4471838
5961,443435,4472394
5962,444561,4471166
5963,435448,4471605
5964,435988,4471615
5965,438107,4473901
5966,434881,4470551
5967,434479,4470236
5968,436204,4471503
5969,438354,4473682
5970,435243,4470869
5971,436021,4471766
5972,434855,4470615
5973,444754,4470845
5974,443170,4471475
5975,443731,4472116
5976,443517,4472487
5977,443808,4472232
5978,443415,4469915
5979,444450,4471469
5980,445114,4471198
5981,443548,4471899
5982,443983,4473326
5983,444844,4473386
5984,444347,4473968
5985,446121,4473014
5986,445031,4472765
5987,446523,4473458
5988,446471,4473327
5989,446506,4473442
5990,445283,4473182
5991,445234,4472900
5992,445247,4473220
5993,446777,4472892
5994,434412,4470254
5996,435356,4471206
5997,435356,4471206
5998,435724,4470882
5999,435356,4471206
6000,434770,4469960
6001,437592,4473291
6002,435672,4471315
6003,435853,4471350
6004,439545,4470838
6005,441847,4468322
6006,443048,4471889
6007,444678,4470771
6008,443327,4471838
6009,444880,4470884
6010,444324,4470320
6011,443882,4471838
6012,443413,4472371
6013,443914,4472415
6014,443475,4471556
6015,443192,4469964
6016,443241,4469431
6017,443445,4471919
6018,445062,4471180
6020,443514,4471338
6021,443381,4470611
6022,443514,4472439
6023,443476,4472032
6024,443335,4472035
6025,445138,4471237
6026,443238,4471884
6027,443223,4471852
6028,443503,4471443
6029,445556,4470765
6030,443201,4470343
6031,444923,4470341
6032,443307,4472252
6033,445095,4470280
6034,444680,4470865
6035,445658,4471240
6036,443390,4472344
6037,437663,4471728
6038,438554,4471866
6039,437859,4470222
6040,436942,4470464
6041,438378,4470932
6042,436138,4469323
6043,437479,4471478
6044,436840,4470653
6045,438616,4471801
6046,438539,4471503
6047,437037,4470338
6049,445303,4471758
6050,443012,4470749
6051,444738,4470051
6052,443605,4469941
6053,443228,4471864
6054,443309,4471891
6055,443122,4471498
6056,445465,4471687
6057,445454,4471205
6058,443994,4471407
6059,438831,4471499
6060,438206,4471330
6061,437299,4471796
6062,438044,4470270
6063,437011,4470145
6064,436935,4470690
6065,437662,4471094
6066,437717,4471522
6067,439490,4472022
6068,437213,4471196
6069,437813,4470583
6070,443082,4470287
6071,443352,4470724
6072,443915,4472806
6073,445069,4471464
6074,443418,4470792
6075,443078,4470408
6076,443499,4472489
6077,443379,4471905
6078,443954,4471576
6079,443327,4471838
6080,446230,4471793
6081,445023,4473771
6082,445608,4472406
6083,446233,4473118
6084,445927,4472736
6085,445071,4473660
6086,445564,4470571
6087,443923,4470015
6088,443776,4471500
6090,444361,4472584
6091,444195,4471063
6092,443259,4470099
6093,444192,4469407
6094,443708,4472470
6095,443474,4470767
6096,445606,4470583
6097,445635,4470408
6098,446099,4473098
6099,443797,4473282
6100,446218,4472542
6101,444868,4473071
6102,446422,4472865
6103,445857,4473477
6104,445495,4472519
6105,444873,4472869
6106,446582,4472388
6107,446479,4473143
6108,445045,4473164
6109,444163,4473512
6110,446687,4472532
6111,444895,4473516
6112,446290,4472623
6113,444521,4473447
6114,445406,4473075
6115,445837,4473449
6116,444784,4473066
6117,446126,4472381
6118,446553,4472619
6119,445687,4473211
6120,445696,4472269
6121,446428,4472697
6122,443322,4472015
6123,443379,4471091
6124,444170,4471524
6125,443939,4470281
6126,443130,4471570
6127,444005,4472334
6128,444370,4470136
6129,443884,4472150
6130,443219,4471846
6131,443212,4470769
6132,444794,4471314
6133,438087,4471284
6135,434308,4469748
6136,435975,4471934
6137,434562,4472150
6138,435781,4471040
6139,435096,4472016
6140,436903,4473145
6141,434845,4471914
6142,437322,4473476
6143,443352,4470724
6144,444191,4473566
6145,444173,4473255
6146,446326,4473054
6147,444802,4473117
6149,445076,4472590
6150,446019,4473513
6151,444516,4473218
6152,444301,4473936
6153,435423,4470858
6154,434913,4471782
6155,435346,4471723
6156,436813,4472979
6157,438377,4471298
6159,436951,4470010
6160,436472,4470237
6161,437985,4470285
6162,437615,4470453
6163,437928,4471341
6164,445121,4473090
6165,445598,4472524
6166,445235,4472933
6167,445572,4470765
6168,443313,4472000
6169,443940,4471921
6170,443375,4470880
6171,443457,4471175
6172,443738,4472736
6173,443352,4470724
6174,443684,4471229
6175,436862,4470573
6176,438281,4470641
6177,438773,4470778
6178,437485,4471234
6179,439441,4471972
6180,436563,4470395
6181,437024,4471244
6182,437971,4470368
6184,436325,4469610
6185,445948,4470892
6186,443475,4470040
6187,443049,4470354
6188,444640,4470160
6189,444555,4471114
6190,443318,4471448
6191,445676,4470914
6192,443327,4471838
6193,445752,4470764
6194,443315,4470584
6195,443327,4471838
6196,443327,4471838
6197,443594,4471971
6198,443940,4471877
6199,443440,4472426
6200,445018,4470959
6201,444754,4472912
6202,445841,4473442
6203,446646,4473252
6204,444805,4472729
6205,445708,4473259
6206,445414,4473364
6207,436885,4471011
6208,437266,4471080
6209,439301,4471853
6210,437876,4470249
6211,436677,4469378
6212,439396,4472047
6214,438139,4473884
6215,435344,4472277
6216,437083,4472079
6217,445732,4473437
6218,445872,4472709
6219,446194,4472437
6220,444434,4473527
6221,444666,4473521
6222,446201,4472452
6223,443625,4471606
6224,443288,4472106
6225,443316,4470848
6226,445684,4470909
6227,444014,4472049
6228,443952,4471613
6229,443851,4471885
6230,445741,4471404
6231,444901,4471849
6232,445089,4471200
6233,443548,4470989
6234,443469,4471174
6235,443508,4471181
6236,443118,4471527
6237,445961,4470915
6238,445039,4470438
6239,435779,4471696
6240,434770,4469960
6241,435420,4471576
6242,434479,4470236
6243,436773,4472991
6244,438318,4473926
6245,435057,4471713
6246,435741,4470914
6248,434521,4470216
6249,443386,4471216
6250,445192,4471831
6251,445472,4470885
6252,443295,4472241
6253,444042,4471583
6254,443375,4472049
6255,445040,4471183
6256,443648,4472654
6257,443498,4472466
6258,444162,4471530
6259,444877,4470801
6260,434789,4472116
6261,436018,4472697
6262,435995,4471450
6263,437262,4473221
6264,435580,4470930
6265,434519,4472097
6266,435667,4471634
6267,436505,4472910
6268,438347,4473727
6269,437115,4472571
6270,438031,4473865
6271,443483,4471886
6272,443862,4472695
6275,444487,4470089
6276,446499,4470385
6277,443367,4470537
6278,445564,4470571
6279,443426,4472384
6280,444962,4472677
6281,446165,4472436
6282,445496,4472999
6283,444877,4473524
6284,444279,4476078
6285,446212,4475722
6286,444931,4477378
6287,444695,4477284
6288,444279,4476078
6289,444833,4475368
6290,444661,4477747
6291,437009,4471000
6292,438403,4471375
6293,437034,4470935
6294,436924,4471014
6295,438730,4471765
6296,437800,4471985
6297,437541,4470991
6298,437766,4471048
6299,435833,4468833
6300,437024,4471244
6301,444336,4477956
6302,445515,4472197
6303,445143,4473458
6304,445025,4472776
6305,446573,4473179
6306,445000,4473221
6307,444835,4473166
6308,446563,4473441
6309,445859,4472729
6310,444714,4473514
6311,445727,4473429
6312,439428,4471892
6313,437943,4471162
6314,435724,4470882
6315,434978,4471743
6316,437509,4473618
6317,436778,4472507
6318,435337,4471039
6319,436514,4472571
6320,436006,4470748
6321,434331,4470092
6322,446393,4473313
6323,446679,4473242
6324,443328,4472023
6325,442646,4470167
6326,443912,4472748
6327,445955,4471068
6328,443327,4471838
6329,443318,4471274
6330,443810,4471484
6331,444341,4471580
6332,443420,4472370
6333,443206,4471041
6334,443798,4470278
6335,443035,4471366
6336,443367,4472346
6337,443327,4471838
6338,444843,4471059
6339,444557,4471193
6340,444562,4471151
6341,444213,4471411
6342,444538,4470861
6344,434892,4471897
6345,435974,4470645
6346,434406,4472167
6347,434558,4472165
6348,437729,4473354
6349,434561,4472234
6350,435323,4471052
6351,434965,4469316
6352,435165,4471578
6353,436776,4471537
6354,443076,4470568
6355,445062,4471180
6356,443288,4471943
6357,443277,4469835
6358,445975,4471227
6359,445945,4473183
6360,445248,4473030
6361,446276,4473161
6362,444216,4473563
6363,444974,4473443
6364,444932,4472899
6365,437554,4473607
6366,436994,4471918
6367,433803,4470446
6368,433899,4470263
6370,433857,4470471
6371,435055,4471947
6372,434241,4471946
6373,436894,4471382
6374,438338,4473788
6375,445029,4472770
6376,444874,4473575
6377,445699,4472273
6378,444745,4472910
6379,445045,4473224
6380,445299,4473174
6381,444314,4478378
6382,445391,4476273
6383,444804,4475970
6384,445779,4475515
6385,436182,4471188
6386,434810,4469765
6387,434770,4469960
6388,434770,4469960
6389,436043,4470800
6390,436643,4472967
6391,436869,4472978
6392,435177,4472160
6393,436759,4472644
6394,434968,4471152
6395,445914,4476608
6396,444380,4474837
6397,444735,4476121
6398,445011,4475948
6399,445553,4475673
6400,444022,4479028
6401,445290,4475742
6402,445419,4476448
6403,443505,4471916
6404,443503,4469413
6405,443821,4471738
6406,444206,4471499
6407,443728,4472107
6408,442967,4470397
6409,443915,4471703
6410,446298,4470326
6411,443149,4471635
6412,443798,4470278
6413,445592,4470609
6414,443398,4470120
6415,443252,4471959
6416,443171,4471976
6417,443136,4471593
6418,444744,4473220
6420,444012,4473699
6421,445863,4472732
6422,446283,4472903
6423,444958,4473138
6424,444938,4472768
6425,444985,4473152
6426,436725,4472706
6427,433858,4470458
6428,436952,4472866
6429,437003,4472863
6430,436786,4473402
6431,437593,4473203
6432,434388,4470126
6433,436901,4473208
6434,439099,4470853
6435,436593,4470036
6436,436778,4470932
6437,445444,4473313
6438,444979,4472749
6439,446719,4473135
6440,444966,4472677
6441,446027,4473518
6442,444413,4473618
6443,445477,4473024
6444,445563,4476460
6445,445397,4476435
6446,445185,4475690
6447,444471,4476513
6448,438974,4470928
6449,439052,4471970
6450,438083,4471190
6451,437971,4470368
6452,437763,4470858
6454,437393,4470699
6455,438452,4471497
6456,438452,4471497
6457,437189,4470857
6458,445465,4476351
6459,443855,4481477
6460,444217,4477923
6461,444205,4478186
6462,445842,4476690
6463,444969,4477704
6465,443759,4479796
6466,446630,4475070
6467,445511,4476869
6468,445037,4476112
6469,444793,4477892
6470,444859,4475988
6472,445588,4476395
6473,445217,4476164
6474,444756,4476827
6475,444742,4477064
6476,444868,4475892
6477,445797,4475528
6478,444291,4476236
6479,436754,4472746
6480,435349,4471108
6481,438678,4470877
6482,438793,4471589
6483,437719,4472131
6484,439208,4471117
6485,438492,4471518
6486,437685,4471437
6487,437080,4471294
6489,439233,4471872
6490,444433,4475246
6491,445272,4475624
6492,443132,4481127
6493,443029,4480455
6494,445288,4476420
6495,444508,4475925
6496,445162,4476097
6497,444732,4475199
6498,445254,4476480
6499,444171,4475373
6500,445640,4475795
6501,444797,4476539
6502,444467,4475949
6503,444879,4478112
6504,445564,4476035
6505,444243,4475808
6506,444702,4474750
6507,444937,4471075
6508,444970,4470996
6509,443707,4471215
6510,443497,4471887
6511,444909,4470336
6512,443317,4472045
6513,444161,4471628
6514,442916,4470556
6515,443488,4472476
6516,443421,4472404
6517,443697,4471203
6518,443331,4472007
6519,442967,4470667
6520,443327,4471838
6521,443521,4471948
6522,438320,4470765
6523,435605,4470868
6524,435459,4471312
6525,437312,4473428
6526,434388,4472238
6527,438512,4473750
6529,435369,4471056
6530,436102,4471344
6531,435946,4470914
6532,434479,4470236
6533,443913,4471555
6534,443849,4471425
6535,443327,4471838
6536,443142,4471969
6537,446156,4472578
6538,445384,4472784
6539,444405,4473078
6540,444991,4473431
6541,444853,4473125
6542,445502,4472233
6543,445943,4472954
6544,444138,4473583
6545,445408,4472237
6546,446242,4472929
6547,445968,4473161
6548,445334,4472770
6549,444142,4473648
6550,446462,4473310
6551,445565,4472817
6552,445903,4472103
6553,445048,4473246
6554,437384,4472762
6555,434445,4470013
6556,437399,4473474
6557,436118,4473187
6558,436196,4472562
6559,438225,4473734
6560,433778,4470428
6561,438242,4473543
6562,434440,4469604
6563,436712,4472895
6564,434754,4469576
6565,445053,4475696
6566,444189,4476324
6567,446093,4475493
6568,444211,4476320
6569,445512,4475417
6570,445568,4475274
6571,445034,4476065
6572,445592,4475729
6573,446051,4476018
6574,445459,4476877
6575,444660,4477208
6576,444976,4475579
6577,445556,4476376
6578,444561,4476607
6579,444279,4476078
6580,444908,4475145
6581,445140,4477265
6582,445637,4476184
6583,444887,4476469
6584,444656,4477391
6585,436699,4473304
6586,437506,4473616
6587,438038,4473868
6588,437302,4469888
6589,438020,4470303
6590,438452,4471497
6591,437854,4470280
6592,438010,4470505
6593,437115,4471148
6594,436146,4470139
6595,435544,4468871
6596,444571,4475480
6597,445305,4476160
6598,444848,4475845
6599,445576,4476017
6600,444505,4476382
6601,444406,4476008
6602,444690,4477123
6603,444392,4476765
6604,445609,4475847
6605,445380,4476187
6606,445419,4476017
6607,437015,4471163
6608,437382,4470843
6609,437377,4469920
6610,437919,4470817
6611,437054,4470894
6612,438830,4471371
6613,439536,4471538
6614,437116,4470830
6615,436623,4470668
6616,439179,4472208
6617,437005,4471019
